USER_ID,EDAD,GENERO,CIUDAD,NOMBRE,APELLIDO,ESTADO_CIVIL,EMAIL,TELEFONO,VIGENCIA_DESDE,VIGENCIA_HASTA,Cedula,MARCA,MODELO,PUERTAS,TIPO,PRECIO,ANO,KILOMETRAJE,PRECIO_POLIZA,CARRO
17811,51,MASCULINO,Chia,JOSE MARIA,DOMINGUEZ,CASADO,josemaria.dominguez55@workmail.com,3053728374,2019-01-16 13:30:00,2024-04-12 20:00:00,55.585.602,Ford,EcoSport,4,Camioneta,67500000,2015,128015,5375000,Ford EcoSport 2015
17812,69,FEMENINO,Soacha,OLGA,ROMAN,CASADO,olga.roman25@workmail.com,3006684380,2019-03-24 21:30:00,2024-02-08 17:00:00,69.048.858,Nissan,Pathfinder,4,Camioneta,127000000,2014,80516,8350000,Nissan Pathfinder 2014
17813,53,MASCULINO,Jamundi,GONZALO,HIDALGO,CASADO,gonzalo.hidalgo36@workmail.com,3185782325,2019-01-08 03:30:00,2024-04-27 13:30:00,81.993.569,Toyota,Corolla,4,Sedan,74500000,2015,102907,5725000,Toyota Corolla 2015
17814,45,MASCULINO,Girardot,HECTOR,DOMINGUEZ,CASADO,hector.dominguez75@workmail.com,3204859210,2019-03-22 19:00:00,2024-03-08 01:30:00,63.677.656,Renault,Twingo,2,Hatchback,20000000,2016,88559,3000000,Renault Twingo 2016
17815,43,FEMENINO,Soacha,LUISA,DIEZ,CASADO,luisa.diez37@workmail.com,3201328082,2019-01-18 16:00:00,2024-05-18 14:30:00,81.680.920,Kia,Rio,4,Hatchback,47500000,2015,120864,4375000,Kia Rio 2015
17816,38,FEMENINO,Tierralta,JUANA,FLORES,SOLTERO,juana.flores38@workmail.com,3207490378,2019-05-01 18:30:00,2024-04-25 11:00:00,58.771.108,Ford,Fiesta,4,Hatchback,58000000,2016,115671,4900000,Ford Fiesta 2016
17817,55,FEMENINO,Chia,CAROLINA,MORA,SOLTERO,carolina.mora88@workmail.com,3101379985,2019-04-29 16:00:00,2024-04-17 01:00:00,72.768.345,Toyota,Hilux,4,Camioneta,135500000,2011,171873,8775000,Toyota Hilux 2011
17818,48,FEMENINO,Guadalajara de Buga,LUCIA,SANTANA,CASADO,lucia.santana48@workmail.com,3157067505,2019-04-29 16:00:00,2024-03-22 19:00:00,62.088.737,Chevrolet,Spark GT,4,Hatchback,31500000,2013,170032,3575000,Chevrolet Spark GT 2013
17819,49,MASCULINO,Florencia,VICENTE,PEREZ,CASADO,vicente.perez57@workmail.com,3151006045,2019-03-29 02:30:00,2024-02-02 09:30:00,68.158.413,Kia,Cerato,4,Sedan,66000000,2012,152352,5300000,Kia Cerato 2012
17820,23,MASCULINO,Sincelejo,GABRIEL,SUAREZ,CASADO,gabriel.suarez77@workmail.com,3108495037,2019-05-05 23:30:00,2024-01-01 20:00:00,79.452.536,Ford,Explorer,4,Camioneta,179000000,2018,67765,10950000,Ford Explorer 2018
17821,38,MASCULINO,Florencia,ANGEL,LEON,CASADO,angel.leon05@workmail.com,3202986794,2019-03-01 18:00:00,2024-02-19 05:30:00,76.264.140,Ford,Escape,4,Camioneta,88000000,2016,106815,6400000,Ford Escape 2016
17822,36,FEMENINO,Villavicencio,CELIA,CRESPO,SOLTERO,celia.crespo16@workmail.com,3119916268,2019-01-12 08:30:00,2024-04-10 17:30:00,89.055.187,Mazda,CX5,4,Camioneta,117000000,2014,70819,7850000,Mazda CX5 2014
17823,42,MASCULINO,Soacha,JUAN JOSE,NIETO,SOLTERO,juanjose.nieto77@workmail.com,3004935148,2019-04-23 08:30:00,2024-06-06 13:00:00,56.449.506,Toyota,Prado,4,Camioneta,237500000,2015,72285,13875000,Toyota Prado 2015
17825,49,FEMENINO,Cali,ALICIA,RAMOS,SOLTERO,alicia.ramos96@workmail.com,3109426112,2019-04-12 20:00:00,2024-03-14 09:00:00,63.366.970,Ford,Explorer,4,Camioneta,177500000,2015,88639,10875000,Ford Explorer 2015
17826,22,FEMENINO,Palmira,FATIMA,HIDALGO,CASADO,fatima.hidalgo56@workmail.com,3158008079,2019-04-12 20:00:00,2024-02-08 17:00:00,56.733.878,Volkswagen,Beetle,4,Hatchback,77500000,2015,78156,5875000,Volkswagen Beetle 2015
17827,53,MASCULINO,Malambo,ANDRES,PRIETO,CASADO,andres.prieto35@workmail.com,3012022225,2019-05-08 02:00:00,2024-02-25 13:00:00,72.414.588,Ford,Explorer,4,Camioneta,176000000,2012,156854,10800000,Ford Explorer 2012
17828,62,MASCULINO,Manizales,JOSE ANGEL,MORENO,CASADO,joseangel.moreno38@workmail.com,3011367724,2019-01-10 06:00:00,2024-01-16 13:30:00,75.397.965,Ford,EcoSport,4,Camioneta,67500000,2015,132528,5375000,Ford EcoSport 2015
17829,30,MASCULINO,Duitama,JOAQUIN,LORENZO,CASADO,joaquin.lorenzo48@workmail.com,3166667273,2019-02-15 00:30:00,2024-03-12 06:30:00,87.586.572,Mazda,CX5,4,Camioneta,116000000,2012,150262,7800000,Mazda CX5 2012
17830,51,FEMENINO,Valledupar,MARIA PILAR,DIAZ,SOLTERO,mariapilar.diaz06@workmail.com,3051807614,2019-04-14 22:30:00,2024-06-21 06:30:00,52.278.250,Toyota,Corolla,4,Sedan,74500000,2015,99818,5725000,Toyota Corolla 2015
17831,32,MASCULINO,Pereira,JOAN,RAMIREZ,SOLTERO,joan.ramirez77@workmail.com,3189409612,2019-05-01 18:30:00,2024-01-14 11:00:00,71.716.032,Kia,Sportage,4,Camioneta,84500000,2013,151893,6225000,Kia Sportage 2013
17832,52,FEMENINO,Valledupar,ENCARNACION,IGLESIAS,CASADO,encarnacion.iglesias07@workmail.com,3054179158,2019-04-23 08:30:00,2024-06-12 20:30:00,64.095.929,Volkswagen,Jetta,4,Sedan,82000000,2014,137368,6100000,Volkswagen Jetta 2014
17833,36,MASCULINO,Apartado,FRANCISCO JOSE,HIDALGO,CASADO,franciscojose.hidalgo46@workmail.com,3181850768,2018-12-20 05:00:00,2023-12-22 07:30:00,50.894.387,Volkswagen,Gol,4,Hatchback,32500000,2015,112987,3625000,Volkswagen Gol 2015
17834,49,FEMENINO,Valledupar,FRANCISCA,LORENZO,CASADO,francisca.lorenzo38@workmail.com,3188901013,2019-05-08 02:00:00,2024-01-18 16:00:00,71.543.136,Ford,Fiesta,4,Hatchback,56000000,2012,320897,4800000,Ford Fiesta 2012
17835,52,MASCULINO,Facatativa,GABRIEL,CARMONA,SOLTERO,gabriel.carmona38@workmail.com,3059902764,2019-01-10 06:00:00,2024-01-24 23:30:00,62.513.199,Volkswagen,Jetta,4,Sedan,80500000,2011,221283,6025000,Volkswagen Jetta 2011
17836,27,MASCULINO,Yopal,JUAN JOSE,MARTINEZ,SOLTERO,juanjose.martinez88@workmail.com,3008054442,2018-12-28 15:00:00,2024-01-14 11:00:00,85.809.922,Mazda,Seis,4,Sedan,108500000,2017,81743,7425000,Mazda Seis 2017
17838,51,FEMENINO,Valledupar,NATALIA,ROMERO,SOLTERO,natalia.romero35@workmail.com,3053357853,2019-05-05 23:30:00,2024-04-25 11:00:00,87.566.166,Ford,Explorer,4,Camioneta,177500000,2015,62946,10875000,Ford Explorer 2015
17839,49,FEMENINO,Buenaventura,ROSARIO,CANO,CASADO,rosario.cano68@workmail.com,3014363394,2019-04-29 16:00:00,2024-05-10 04:30:00,53.565.129,Ford,Fiesta,4,Hatchback,57000000,2014,155911,4850000,Ford Fiesta 2014
17840,21,MASCULINO,Giron,MANUEL,SANTOS,SOLTERO,manuel.santos08@workmail.com,3019287481,2019-06-27 14:00:00,2024-02-25 13:00:00,55.998.810,Volkswagen,Beetle,4,Hatchback,76500000,2013,168160,5825000,Volkswagen Beetle 2013
17841,51,FEMENINO,Manizales,JOSEFA,JIMENEZ,SOLTERO,josefa.jimenez77@workmail.com,3106357548,2019-02-06 14:30:00,2024-01-03 22:30:00,85.933.725,Kia,Sportage,4,Camioneta,85000000,2014,144951,6250000,Kia Sportage 2014
17842,53,FEMENINO,Manizales,MONICA,TORRES,CASADO,monica.torres86@workmail.com,3113694501,2019-06-06 13:00:00,2024-02-08 17:00:00,81.210.928,Kia,Cerato,4,Sedan,67000000,2014,95506,5350000,Kia Cerato 2014
17843,41,FEMENINO,Jamundi,MARIA ROSARIO,AGUILAR,SOLTERO,mariarosario.aguilar55@workmail.com,3056964851,2019-03-12 06:30:00,2024-03-29 02:30:00,51.794.424,Kia,Sportage,4,Camioneta,85500000,2015,77042,6275000,Kia Sportage 2015
17844,30,MASCULINO,Valledupar,JOSE RAMON,CASTILLO,CASADO,joseramon.castillo77@workmail.com,3188032866,2019-03-03 20:30:00,2024-04-29 16:00:00,84.397.602,Toyota,Corolla,4,Sedan,74000000,2014,139938,5700000,Toyota Corolla 2014
17845,34,FEMENINO,Valledupar,MARIA ROSARIO,ROMERO,CASADO,mariarosario.romero65@workmail.com,3002219757,2019-05-14 09:30:00,2024-06-10 18:00:00,85.972.950,Chevrolet,Spark GT,4,Hatchback,32500000,2015,75193,3625000,Chevrolet Spark GT 2015
17846,56,FEMENINO,Sogamoso,JULIA,GIL,SOLTERO,julia.gil16@workmail.com,3114515240,2019-05-05 23:30:00,2024-05-29 03:00:00,74.738.180,Mazda,Tres,4,Sedan,71000000,2012,227968,5550000,Mazda Tres 2012
17847,41,FEMENINO,Popayan,ALEJANDRA,MARQUEZ,SOLTERO,alejandra.marquez95@workmail.com,3201637285,2019-04-19 03:30:00,2024-01-22 21:00:00,65.818.597,Chevrolet,Sail,4,Sedan,32500000,2015,112679,3625000,Chevrolet Sail 2015
17848,34,FEMENINO,Neiva,ANGELES,REYES,SOLTERO,angeles.reyes06@workmail.com,3009928260,2019-01-10 06:00:00,2024-02-23 10:30:00,85.145.092,Kia,Sorento,4,Camioneta,127000000,2014,78772,8350000,Kia Sorento 2014
17849,46,MASCULINO,Valledupar,JUAN MANUEL,PEÑA,SOLTERO,juanmanuel.peña66@workmail.com,3102750229,2019-06-14 23:00:00,2024-06-08 15:30:00,58.086.811,Kia,Sportage,4,Camioneta,85500000,2015,66002,6275000,Kia Sportage 2015
17850,46,FEMENINO,Ocana,MARIA SOLEDAD,NIETO,CASADO,mariasoledad.nieto07@workmail.com,3154741652,2019-06-25 11:30:00,2024-06-27 14:00:00,59.374.316,Kia,Cerato,4,Sedan,67500000,2015,64598,5375000,Kia Cerato 2015
17851,41,MASCULINO,nan,ANGEL,HERRERO,SOLTERO,angel.herrero27@workmail.com,3163706612,2019-04-14 22:30:00,2024-06-29 16:30:00,51.084.743,Chevrolet,Optra,4,Sedan,25000000,2014,144099,3250000,Chevrolet Optra 2014
17852,19,FEMENINO,Ipiales,PAULA,HIDALGO,SOLTERO,paula.hidalgo96@workmail.com,3004205500,2019-05-20 17:00:00,2024-03-29 02:30:00,88.480.586,Toyota,Fortuner,4,Camioneta,137500000,2015,109399,8875000,Toyota Fortuner 2015
17853,39,FEMENINO,Popayan,MARTINA,SAEZ,SOLTERO,martina.saez55@workmail.com,3189193615,2018-12-22 07:30:00,2024-02-17 03:00:00,84.130.871,Toyota,Fortuner,4,Camioneta,137000000,2014,142305,8850000,Toyota Fortuner 2014
17854,42,FEMENINO,Valledupar,FRANCISCA,MENDEZ,SOLTERO,francisca.mendez16@workmail.com,3115223655,2019-01-01 20:00:00,2024-03-22 19:00:00,63.303.137,Mazda,Allegro,4,Sedan,13500000,2017,64787,2675000,Mazda Allegro 2017
17855,48,FEMENINO,Bucaramanga,SANDRA,CALVO,CASADO,sandra.calvo65@workmail.com,3186735466,2019-04-04 10:00:00,2024-03-20 16:30:00,70.527.517,Renault,Logan,4,Sedan,40500000,2015,78906,4025000,Renault Logan 2015
17856,28,MASCULINO,Villavicencio,JUAN MANUEL,MONTERO,SOLTERO,juanmanuel.montero08@workmail.com,3187476336,2019-02-19 05:30:00,2024-06-12 20:30:00,60.484.472,Volkswagen,Beetle,4,Hatchback,76000000,2012,159739,5800000,Volkswagen Beetle 2012
17857,26,MASCULINO,Valledupar,JUAN MANUEL,GONZALEZ,CASADO,juanmanuel.gonzalez77@workmail.com,3183327618,2019-03-10 04:00:00,2024-04-12 20:00:00,59.985.055,Volkswagen,Beetle,4,Hatchback,75500000,2011,235784,5775000,Volkswagen Beetle 2011
17858,42,MASCULINO,San Andres de Tumaco,SEBASTIAN,FLORES,SOLTERO,sebastian.flores38@workmail.com,3056647609,2019-03-22 19:00:00,2024-04-02 07:30:00,62.669.771,Renault,Duster,4,Camioneta,43000000,2016,56641,4150000,Renault Duster 2016
17859,18,MASCULINO,Neiva,ALFREDO,FERRER,CASADO,alfredo.ferrer28@workmail.com,3152379218,2019-01-29 04:30:00,2024-02-19 05:30:00,55.993.815,Chevrolet,Aveo,4,Sedan,22500000,2015,138894,3125000,Chevrolet Aveo 2015
17860,20,MASCULINO,Valledupar,FRANCISCO JAVIER,JIMENEZ,CASADO,franciscojavier.jimenez97@workmail.com,3101345609,2019-03-18 14:00:00,2024-03-05 23:00:00,66.888.684,Mazda,Tres,4,Sedan,73000000,2016,133712,5650000,Mazda Tres 2016
17861,40,MASCULINO,Pereira,GUILLERMO,REYES,SOLTERO,guillermo.reyes56@workmail.com,3019475618,2019-05-03 21:00:00,2024-03-24 21:30:00,65.064.572,Toyota,Fortuner,4,Camioneta,136500000,2013,80600,8825000,Toyota Fortuner 2013
17862,45,MASCULINO,Valledupar,ALBERT,ARIAS,CASADO,albert.arias98@workmail.com,3205085296,2019-03-31 05:00:00,2024-02-25 13:00:00,56.870.826,Ford,Fiesta,4,Hatchback,58000000,2016,55937,4900000,Ford Fiesta 2016
17863,39,FEMENINO,Cali,ANGELES,PARRA,SOLTERO,angeles.parra77@workmail.com,3118868934,2019-02-08 17:00:00,2024-02-06 14:30:00,67.459.379,Renault,Sandero,4,Hatchback,39000000,2018,44737,3950000,Renault Sandero 2018
17864,58,FEMENINO,Tulua,NATALIA,ROJAS,SOLTERO,natalia.rojas88@workmail.com,3201178021,2019-05-05 23:30:00,2023-12-22 07:30:00,63.643.299,Toyota,Prado,4,Camioneta,237000000,2014,96213,13850000,Toyota Prado 2014
17865,53,FEMENINO,Buenaventura,SANDRA,PEREZ,SOLTERO,sandra.perez77@workmail.com,3159050134,2018-12-18 02:30:00,2024-05-29 03:00:00,64.081.881,Chevrolet,Spark GT,4,Hatchback,32500000,2015,131147,3625000,Chevrolet Spark GT 2015
17866,54,MASCULINO,Barrancabermeja,LUCAS,SANZ,CASADO,lucas.sanz36@workmail.com,3101640909,2019-04-08 15:00:00,2024-06-21 06:30:00,62.951.530,Ford,EcoSport,4,Camioneta,66500000,2013,193759,5325000,Ford EcoSport 2013
17867,43,FEMENINO,Valledupar,DANIELA,IGLESIAS,CASADO,daniela.iglesias47@workmail.com,3052697347,2019-03-31 05:00:00,2024-02-23 10:30:00,89.325.355,Nissan,Frontier,4,Camioneta,69000000,2018,42813,5450000,Nissan Frontier 2018
17868,32,FEMENINO,Pasto,IRENE,RAMOS,CASADO,irene.ramos36@workmail.com,3189458051,2019-06-25 11:30:00,2024-03-27 00:00:00,50.043.144,Kia,Sportage,4,Camioneta,84500000,2013,185979,6225000,Kia Sportage 2013
17869,18,FEMENINO,nan,ANDREA,RAMOS,CASADO,andrea.ramos36@workmail.com,3003933351,2019-01-20 18:30:00,2024-01-12 08:30:00,89.706.135,Kia,Sorento,4,Camioneta,126500000,2013,150764,8325000,Kia Sorento 2013
17870,24,MASCULINO,Yumbo,ANGEL,NIETO,CASADO,angel.nieto07@workmail.com,3007261470,2019-04-02 07:30:00,2024-04-25 11:00:00,70.006.168,Mazda,CX5,4,Camioneta,116000000,2012,194066,7800000,Mazda CX5 2012
17871,37,MASCULINO,Valledupar,XAVIER,SERRANO,SOLTERO,xavier.serrano77@workmail.com,3204243035,2019-03-29 02:30:00,2024-06-27 14:00:00,77.698.619,Toyota,Corolla,4,Sedan,76000000,2018,51015,5800000,Toyota Corolla 2018
17872,36,MASCULINO,Guadalajara de Buga,RICARDO,RAMOS,CASADO,ricardo.ramos16@workmail.com,3118220401,2019-02-12 22:00:00,2024-02-19 05:30:00,88.777.966,Toyota,Prado,4,Camioneta,236500000,2013,161882,13825000,Toyota Prado 2013
17873,42,FEMENINO,Jamundi,SOFIA,GONZALEZ,CASADO,sofia.gonzalez77@workmail.com,3113682572,2019-06-12 20:30:00,2024-03-05 23:00:00,63.482.470,Chevrolet,Captiva,4,Camioneta,81500000,2017,91513,6075000,Chevrolet Captiva 2017
17874,41,FEMENINO,Quibdo,MARIA VICTORIA,NIETO,CASADO,mariavictoria.nieto17@workmail.com,3104594242,2019-02-17 03:00:00,2024-06-08 15:30:00,61.242.280,Kia,Cerato,4,Sedan,67500000,2015,130376,5375000,Kia Cerato 2015
17875,40,FEMENINO,Barranquilla,ANA ISABEL,DURAN,SOLTERO,anaisabel.duran55@workmail.com,3009037791,2019-06-25 11:30:00,2024-04-25 11:00:00,53.577.999,Nissan,Pathfinder,4,Camioneta,126500000,2013,130481,8325000,Nissan Pathfinder 2013
17876,47,FEMENINO,Valledupar,YOLANDA,CARRASCO,CASADO,yolanda.carrasco76@workmail.com,3208041491,2019-01-08 03:30:00,2024-06-14 23:00:00,82.214.922,Toyota,Corolla,4,Sedan,73000000,2012,138892,5650000,Toyota Corolla 2012
17877,51,MASCULINO,Manizales,JUAN,VARGAS,SOLTERO,juan.vargas55@workmail.com,3014753473,2019-01-08 03:30:00,2024-03-31 05:00:00,72.818.896,Nissan,Pathfinder,4,Camioneta,129000000,2018,56777,8450000,Nissan Pathfinder 2018
17878,32,FEMENINO,Cartago,JUANA,GUTIERREZ,CASADO,juana.gutierrez76@workmail.com,3107135106,2019-03-20 16:30:00,2024-02-15 00:30:00,89.805.670,Volkswagen,Beetle,4,Hatchback,77500000,2015,103966,5875000,Volkswagen Beetle 2015
17879,36,MASCULINO,Cali,RUBEN,TORRES,SOLTERO,ruben.torres06@workmail.com,3208327202,2019-02-12 22:00:00,2024-05-31 05:30:00,67.912.206,Renault,Clio,4,Hatchback,19500000,2013,137475,2975000,Renault Clio 2013
17880,30,MASCULINO,Quibdo,RICARDO,DIAZ,CASADO,ricardo.diaz66@workmail.com,3208353663,2019-05-14 09:30:00,2023-12-28 15:00:00,63.637.231,Toyota,Corolla,4,Sedan,73500000,2013,158314,5675000,Toyota Corolla 2013
17881,41,FEMENINO,Tunja,SANDRA,DELGADO,CASADO,sandra.delgado88@workmail.com,3181232161,2019-02-04 12:00:00,2024-02-06 14:30:00,71.236.246,Kia,Picanto,4,Hatchback,30500000,2015,137605,3525000,Kia Picanto 2015
17882,55,MASCULINO,Giron,ALVARO,DURAN,CASADO,alvaro.duran25@workmail.com,3167788481,2018-12-22 07:30:00,2024-01-14 11:00:00,68.218.837,Volkswagen,Jetta,4,Sedan,82500000,2015,120211,6125000,Volkswagen Jetta 2015
17883,36,FEMENINO,Apartado,ENCARNACION,CARMONA,SOLTERO,encarnacion.carmona98@workmail.com,3151661864,2019-02-21 08:00:00,2024-01-22 21:00:00,59.623.281,Nissan,Pathfinder,4,Camioneta,126500000,2013,117310,8325000,Nissan Pathfinder 2013
17884,30,FEMENINO,Santander de Quilichao,MARIA NIEVES,PASTOR,CASADO,marianieves.pastor38@workmail.com,3007452683,2019-02-04 12:00:00,2024-04-10 17:30:00,82.521.154,Mazda,Allegro,4,Sedan,10500000,2011,116195,2525000,Mazda Allegro 2011
17885,37,FEMENINO,Villa del Rosario,ANA,GONZALEZ,SOLTERO,ana.gonzalez77@workmail.com,3013054668,2018-12-24 10:00:00,2024-02-15 00:30:00,79.296.789,Toyota,Hilux,4,Camioneta,139000000,2018,34050,8950000,Toyota Hilux 2018
17886,42,FEMENINO,Bucaramanga,MARIA JOSE,VARGAS,CASADO,mariajose.vargas85@workmail.com,3002809643,2019-04-21 06:00:00,2024-02-25 13:00:00,63.165.902,Nissan,Frontier,4,Camioneta,68500000,2017,63258,5425000,Nissan Frontier 2017
17887,36,FEMENINO,Zipaquira,DANIELA,SUAREZ,SOLTERO,daniela.suarez77@workmail.com,3154842007,2019-04-29 16:00:00,2024-04-14 22:30:00,63.227.266,Ford,EcoSport,4,Camioneta,69500000,2019,23516,5475000,Ford EcoSport 2019
17888,44,FEMENINO,Turbo,LAURA,GOMEZ,SOLTERO,laura.gomez67@workmail.com,3006553617,2019-05-08 02:00:00,2024-01-03 22:30:00,86.683.375,Volkswagen,Jetta,4,Sedan,81000000,2012,190628,6050000,Volkswagen Jetta 2012
17889,38,FEMENINO,Neiva,ANA ISABEL,SANTOS,SOLTERO,anaisabel.santos98@workmail.com,3155953429,2019-05-01 18:30:00,2024-01-22 21:00:00,58.360.020,Toyota,4Runner,4,Camioneta,176500000,2013,155405,10825000,Toyota 4Runner 2013
17890,26,FEMENINO,Cucuta,MARIA JOSEFA,VELASCO,CASADO,mariajosefa.velasco48@workmail.com,3153003664,2019-01-14 11:00:00,2024-06-29 16:30:00,88.691.790,Toyota,Corolla,4,Sedan,73500000,2013,152266,5675000,Toyota Corolla 2013
17891,39,FEMENINO,Itagui,PILAR,SANTIAGO,SOLTERO,pilar.santiago47@workmail.com,3019985209,2019-03-29 02:30:00,2024-03-18 14:00:00,57.900.401,Mazda,Tres,4,Sedan,71500000,2013,119902,5575000,Mazda Tres 2013
17892,30,FEMENINO,Floridablanca,NOELIA,FUENTES,CASADO,noelia.fuentes88@workmail.com,3158775982,2019-02-19 05:30:00,2024-04-06 12:30:00,64.569.406,Kia,Rio,4,Hatchback,48000000,2016,62194,4400000,Kia Rio 2016
17893,18,FEMENINO,Piedecuesta,MARIA ANTONIA,CRUZ,CASADO,mariaantonia.cruz46@workmail.com,3203582304,2019-05-29 03:00:00,2024-06-04 10:30:00,71.128.621,Kia,Picanto,4,Hatchback,29500000,2013,168107,3475000,Kia Picanto 2013
17894,45,FEMENINO,Rionegro,MARIA NIEVES,PARRA,SOLTERO,marianieves.parra47@workmail.com,3113113522,2019-05-14 09:30:00,2024-03-27 00:00:00,84.781.239,Mazda,Seis,4,Sedan,107000000,2014,128155,7350000,Mazda Seis 2014
17895,42,FEMENINO,Manizales,JUANA,HERRERA,SOLTERO,juana.herrera88@workmail.com,3113780368,2019-06-04 10:30:00,2024-03-03 20:30:00,77.936.261,Mazda,Allegro,4,Sedan,9000000,2008,139478,2450000,Mazda Allegro 2008
17896,36,MASCULINO,Valledupar,ROBERTO,CABRERA,SOLTERO,roberto.cabrera17@workmail.com,3106309261,2019-03-03 20:30:00,2024-02-08 17:00:00,79.195.210,Ford,Escape,4,Camioneta,87500000,2015,144661,6375000,Ford Escape 2015
17897,24,MASCULINO,Cucuta,SANTIAGO,SANTANA,CASADO,santiago.santana48@workmail.com,3118574157,2019-04-19 03:30:00,2024-01-22 21:00:00,53.619.363,Ford,Escape,4,Camioneta,85000000,2010,218946,6250000,Ford Escape 2010
17898,29,MASCULINO,Bucaramanga,VICENTE,GUTIERREZ,CASADO,vicente.gutierrez66@workmail.com,3183158011,2019-02-27 15:30:00,2023-12-18 02:30:00,52.900.814,Mazda,Tres,4,Sedan,71000000,2012,206063,5550000,Mazda Tres 2012
17899,33,FEMENINO,Chia,DANIELA,SANCHEZ,CASADO,daniela.sanchez77@workmail.com,3005405690,2019-02-02 09:30:00,2024-04-25 11:00:00,66.903.956,Toyota,Fortuner,4,Camioneta,138500000,2017,76302,8925000,Toyota Fortuner 2017
17900,28,FEMENINO,Monteria,MARIA CARMEN,MONTERO,CASADO,mariacarmen.montero48@workmail.com,3187372671,2019-03-18 14:00:00,2024-06-23 09:00:00,54.979.633,Chevrolet,Captiva,4,Camioneta,81500000,2017,89311,6075000,Chevrolet Captiva 2017
17901,59,MASCULINO,Riohacha,LUIS,MUÑOZ,SOLTERO,luis.muñoz28@workmail.com,3114679432,2019-05-18 14:30:00,2024-05-27 00:30:00,88.481.364,Ford,Fiesta,4,Hatchback,56500000,2013,116553,4825000,Ford Fiesta 2013
17902,49,MASCULINO,Ibague,JOSE FRANCISCO,MUÑOZ,CASADO,josefrancisco.muñoz88@workmail.com,3188559778,2019-05-10 04:30:00,2024-05-29 03:00:00,89.475.402,Kia,Cerato,4,Sedan,67000000,2014,145596,5350000,Kia Cerato 2014
17903,42,MASCULINO,Tunja,MARIO,DIEZ,SOLTERO,mario.diez37@workmail.com,3117198727,2019-06-27 14:00:00,2024-05-20 17:00:00,56.805.804,Mazda,Seis,4,Sedan,107000000,2014,116505,7350000,Mazda Seis 2014
17904,46,FEMENINO,Villa del Rosario,MARIA ANTONIA,CABALLERO,SOLTERO,mariaantonia.caballero25@workmail.com,3163093965,2019-06-10 18:00:00,2024-05-12 07:00:00,73.499.579,Toyota,4Runner,4,Camioneta,176000000,2012,152243,10800000,Toyota 4Runner 2012
17905,45,MASCULINO,Soledad,VICTOR MANUEL,MORALES,SOLTERO,victormanuel.morales35@workmail.com,3165807425,2019-01-10 06:00:00,2024-03-20 16:30:00,73.189.591,Volkswagen,Jetta,4,Sedan,81500000,2013,124075,6075000,Volkswagen Jetta 2013
17906,42,MASCULINO,Bello,JUAN FRANCISCO,DOMINGUEZ,CASADO,juanfrancisco.dominguez25@workmail.com,3103703405,2019-03-08 01:30:00,2024-01-31 07:00:00,73.226.112,Kia,Cerato,4,Sedan,67500000,2015,111574,5375000,Kia Cerato 2015
17907,36,FEMENINO,Cali,ISABEL,TORRES,SOLTERO,isabel.torres86@workmail.com,3055627653,2019-02-19 05:30:00,2024-02-08 17:00:00,89.577.593,Ford,Escape,4,Camioneta,88000000,2016,102211,6400000,Ford Escape 2016
17908,40,FEMENINO,Santa Marta,ANGELES,MORENO,SOLTERO,angeles.moreno28@workmail.com,3159338834,2019-05-01 18:30:00,2024-02-02 09:30:00,77.217.791,Volkswagen,Beetle,4,Hatchback,75000000,2010,289960,5750000,Volkswagen Beetle 2010
17909,31,MASCULINO,Facatativa,IKER,RUIZ,CASADO,iker.ruiz55@workmail.com,3183681145,2018-12-16 00:00:00,2023-12-20 05:00:00,74.501.849,Ford,Escape,4,Camioneta,88000000,2016,70886,6400000,Ford Escape 2016
17910,26,MASCULINO,Riohacha,RAMON,ROMAN,SOLTERO,ramon.roman45@workmail.com,3057680422,2018-12-26 12:30:00,2023-12-16 00:00:00,87.425.104,Mazda,Seis,4,Sedan,108500000,2017,40691,7425000,Mazda Seis 2017
17911,46,FEMENINO,Monteria,CAROLINA,DELGADO,SOLTERO,carolina.delgado48@workmail.com,3156881976,2019-03-20 16:30:00,2024-03-01 18:00:00,58.221.981,Renault,Clio,4,Hatchback,18500000,2011,196280,2925000,Renault Clio 2011
17912,59,FEMENINO,Soacha,ENCARNACION,CRESPO,SOLTERO,encarnacion.crespo66@workmail.com,3006283733,2019-02-15 00:30:00,2024-06-19 04:00:00,78.244.804,Toyota,4Runner,4,Camioneta,178000000,2016,51677,10900000,Toyota 4Runner 2016
17913,40,FEMENINO,Soledad,ANGELES,ALONSO,CASADO,angeles.alonso88@workmail.com,3014681366,2019-01-22 21:00:00,2024-04-06 12:30:00,83.506.019,Nissan,Sentra,4,Sedan,62000000,2014,103864,5100000,Nissan Sentra 2014
17914,57,MASCULINO,Palmira,JOSE LUIS,VARGAS,CASADO,joseluis.vargas55@workmail.com,3006703984,2019-01-18 16:00:00,2024-05-24 22:00:00,53.872.903,Renault,Twingo,2,Hatchback,19500000,2015,82823,2975000,Renault Twingo 2015
17915,38,MASCULINO,Pasto,NICOLAS,MARTINEZ,CASADO,nicolas.martinez98@workmail.com,3107851024,2019-01-08 03:30:00,2024-04-27 13:30:00,58.080.940,Kia,Picanto,4,Hatchback,28500000,2011,68327,3425000,Kia Picanto 2011
